C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0000.jpg cat_0000.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0001.jpg cat_0001.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0002.jpg cat_0002.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0003.jpg cat_0003.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0004.jpg cat_0004.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0005.jpg cat_0005.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0006.jpg cat_0006.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0007.jpg cat_0007.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0008.jpg cat_0008.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0009.jpg cat_0009.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0010.jpg cat_0010.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0011.jpg cat_0011.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0012.jpg cat_0012.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0013.jpg cat_0013.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0014.jpg cat_0014.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0015.jpg cat_0015.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0016.jpg cat_0016.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0017.jpg cat_0017.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0018.jpg cat_0018.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0019.jpg cat_0019.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0020.jpg cat_0020.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0021.jpg cat_0021.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0022.jpg cat_0022.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0023.jpg cat_0023.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0024.jpg cat_0024.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0025.jpg cat_0025.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0026.jpg cat_0026.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0027.jpg cat_0027.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0028.jpg cat_0028.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0029.jpg cat_0029.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0030.jpg cat_0030.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0031.jpg cat_0031.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0032.jpg cat_0032.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0033.jpg cat_0033.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0034.jpg cat_0034.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0035.jpg cat_0035.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0036.jpg cat_0036.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0037.jpg cat_0037.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0038.jpg cat_0038.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0039.jpg cat_0039.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0040.jpg cat_0040.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0041.jpg cat_0041.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0042.jpg cat_0042.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0043.jpg cat_0043.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0044.jpg cat_0044.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0045.jpg cat_0045.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0046.jpg cat_0046.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0047.jpg cat_0047.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0048.jpg cat_0048.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0049.jpg cat_0049.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0050.jpg cat_0050.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0051.jpg cat_0051.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0052.jpg cat_0052.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0053.jpg cat_0053.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0054.jpg cat_0054.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0055.jpg cat_0055.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0056.jpg cat_0056.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0057.jpg cat_0057.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0058.jpg cat_0058.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0059.jpg cat_0059.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0060.jpg cat_0060.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0061.jpg cat_0061.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0062.jpg cat_0062.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0063.jpg cat_0063.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0064.jpg cat_0064.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0065.jpg cat_0065.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0066.jpg cat_0066.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0067.jpg cat_0067.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0068.jpg cat_0068.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0069.jpg cat_0069.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0070.jpg cat_0070.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0071.jpg cat_0071.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0072.jpg cat_0072.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0073.jpg cat_0073.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0074.jpg cat_0074.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0075.jpg cat_0075.jpg
C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset\cat\0076.jpg cat_0076.jpg
